ticket_id,text,category,intent
17570,I need help to file a damn reclamation against your company,FEEDBACK,complaint
17571,help to make a complaint against your business,FEEDBACK,complaint
17572,i have got to lodge a reclamaion i need help,FEEDBACK,complaint
17573,I don't know what I need to do to file a customer claim,FEEDBACK,complaint
17574,file customerr claim,FEEDBACK,complaint
17575,how to make a claim against your business?,FEEDBACK,complaint
17576,help lodging a consumer reclamation against your business,FEEDBACK,complaint
17577,I don't know what I need to do to make a customer complaint,FEEDBACK,complaint
17578,help me lodge a consumer claim against ur company,FEEDBACK,complaint
17579,where to lodge a customre claim against ur organization,FEEDBACK,complaint
17580,I have to make a reclamation,FEEDBACK,complaint
17581,can uhelpp me filing a reclamation against ur business,FEEDBACK,complaint
17582,need help to lodge a complaint against your organization,FEEDBACK,complaint
17583,making claim against ur company,FEEDBACK,complaint
17584,can you help me make a claim against your company?,FEEDBACK,complaint
17585,how to file a customer claim against your organization?,FEEDBACK,complaint
17586,help to file a consumer complaint against your organization,FEEDBACK,complaint
17587,where can I lodge a complaint against your company?,FEEDBACK,complaint
17588,I need to make a complaint,FEEDBACK,complaint
17589,lodging consumer complaint against your business,FEEDBACK,complaint
17590,want help filing a customer claim against ur organization,FEEDBACK,complaint
17591,"the experience with you was too bad, make a bloody claim",FEEDBACK,complaint
17592,assistance to file a customer claim,FEEDBACK,complaint
17593,I am trying to lodge a customer complaint,FEEDBACK,complaint
17594,lodge customer complaint against your business,FEEDBACK,complaint
17595,need help filing an complaint against your company,FEEDBACK,complaint
17596,I need to file a complaint against your business,FEEDBACK,complaint
17597,how can i make a consumer complaint against ur company,FEEDBACK,complaint
17598,can you help me make a customer complaint?,FEEDBACK,complaint
17599,how do I file a consumer complaint against your company?,FEEDBACK,complaint
17600,need help to make a complaint against your organization,FEEDBACK,complaint
17601,make customer complaint against ur company,FEEDBACK,complaint
17602,I don't know how I can file a consumer claim,FEEDBACK,complaint
17603,i want help to file a customer complaint against ur business,FEEDBACK,complaint
17604,what do I have to do to file a customer complaint?,FEEDBACK,complaint
17605,I want to lodge a customer claim against your organization,FEEDBACK,complaint
17606,ned assistance to file a claim against your business,FEEDBACK,complaint
17607,can I file a consumer reclamation against your company?,FEEDBACK,complaint
17608,can I make a consumer reclamation against your company?,FEEDBACK,complaint
17609,file complaint against your business,FEEDBACK,complaint
17610,wanna file a consumer claim againstur company,FEEDBACK,complaint
17611,consumer reclamation against your organization,FEEDBACK,complaint
17612,I want assistance making a complaint against your business,FEEDBACK,complaint
17613,"I am unhappy with your work, I have to file a damn claim",FEEDBACK,complaint
17614,want help to make a customer complaint against your business,FEEDBACK,complaint
17615,I don't know what I need to dol to make a reclamation,FEEDBACK,complaint
17616,can you help me to make a claim against your company?,FEEDBACK,complaint
17617,how could I file a claim against your organization?,FEEDBACK,complaint
17618,I want help to file a consumer reclamation,FEEDBACK,complaint
17619,i do not know how to lodge a complaint against ur business,FEEDBACK,complaint
17620,where can I make a customer complaint against your business?,FEEDBACK,complaint
17621,need to make a complaint,FEEDBACK,complaint
17622,i want assistance to file a customer reclamagion,FEEDBACK,complaint
17623,i have to lodge a complaint against ur business,FEEDBACK,complaint
17624,making customer complaint,FEEDBACK,complaint
17625,how do I make  a complaint against your business?,FEEDBACK,complaint
17626,where do I make a customer claim against your company?,FEEDBACK,complaint
17627,make consumer reclamation against your business,FEEDBACK,complaint
17628,what do I need to do to make a consumer complaint?,FEEDBACK,complaint
17629,i have got to file a claim against ur business,FEEDBACK,complaint
17630,need help to file a customer claim against your organization,FEEDBACK,complaint
17631,what do I have to do to file a consumer complaint?,FEEDBACK,complaint
17632,"I am unhappy with your services, help filing a complaint",FEEDBACK,complaint
17633,I'd like to make a customer reclamation against ur business,FEEDBACK,complaint
17634,"my experience with you was terrible, help me lodging a claim",FEEDBACK,complaint
17635,I am calling to lodge a customer claim,FEEDBACK,complaint
17636,how to lodge a customer claim against your organization?,FEEDBACK,complaint
17637,I try to make a complaint,FEEDBACK,complaint
17638,how to file a goddamn reclamation against your business?,FEEDBACK,complaint
17639,where do I make a consumer complaint against your business?,FEEDBACK,complaint
17640,I don't know how to file a consumer complaint,FEEDBACK,complaint
17641,makie complaint,FEEDBACK,complaint
17642,I try to file a reclamation against your business,FEEDBACK,complaint
17643,can you help me to lodge a customer reclamation?,FEEDBACK,complaint
17644,wanna file a consumer complaint aganst ur organization,FEEDBACK,complaint
17645,I don't know what I have to do to lodge a consumer claim,FEEDBACK,complaint
17646,I don't know how I could make a claim,FEEDBACK,complaint
17647,where do I file a claim?,FEEDBACK,complaint
17648,what do I have to do to lodge a reclamation?,FEEDBACK,complaint
17649,need help making an customer complaint against your business,FEEDBACK,complaint
17650,can uhelp me file a customer reeclamation,FEEDBACK,complaint
17651,could you help me file a customer reclamation?,FEEDBACK,complaint
17652,I don't know how to lodge a consumer claim,FEEDBACK,complaint
17653,help filing a reclamation against your business,FEEDBACK,complaint
17654,where to lodge a complaint?,FEEDBACK,complaint
17655,can you help me make a claim against your organization?,FEEDBACK,complaint
17656,"I am not happy with your work, I have to file a reclamation",FEEDBACK,complaint
17657,need assistance to lodge a customer claim against ur company,FEEDBACK,complaint
17658,I need help to make a claim,FEEDBACK,complaint
17659,"I need to file a customer reclamation, how do I do it?",FEEDBACK,complaint
17660,"my experience with you was too bad, lodge a complaint",FEEDBACK,complaint
17661,want help to lodge a customer reclamation,FEEDBACK,complaint
17662,I do not know how to lodge a claim against your business,FEEDBACK,complaint
17663,i want help filing a customer claim against ur company,FEEDBACK,complaint
17664,can you help me make a clain against your business?,FEEDBACK,complaint
17665,need assistance filing a reclamation against your company,FEEDBACK,complaint
17666,I want assistance to file a claim against your organization,FEEDBACK,complaint
17667,"I would like to make a reclamation, how do I do it?",FEEDBACK,complaint
17668,how do I make a claim against your company?,FEEDBACK,complaint
17669,complaint against ur company,FEEDBACK,complaint
17670,where do I file a customer complaint againwt your company?,FEEDBACK,complaint
17671,i do not know how to file a customer complaint,FEEDBACK,complaint
17672,I am trying to file a rreclamation against your business,FEEDBACK,complaint
17673,I need help to file a customer claim against your business,FEEDBACK,complaint
17674,I need help to file a complaint against your company,FEEDBACK,complaint
17675,I am trying to lodge a customer reclamation,FEEDBACK,complaint
17676,I need assistance lodging a claim,FEEDBACK,complaint
17677,i need help to lodge a customer claim agaisnt ur business,FEEDBACK,complaint
17678,want help to make a claim against ur company,FEEDBACK,complaint
17679,help making a consumer complaint against your compant,FEEDBACK,complaint
17680,"I have got to file a customer reclamation, how do I do it?",FEEDBACK,complaint
17681,the experience with ur brand ws bad how to make a complaint,FEEDBACK,complaint
17682,I want help making a ucstomer claim against your company,FEEDBACK,complaint
17683,want help to lodge a customer claimagainst your company,FEEDBACK,complaint
17684,where can I make a customer claim?,FEEDBACK,complaint
17685,want help making a claim against ur organization,FEEDBACK,complaint
17686,assistance to lodge a complaint against your business,FEEDBACK,complaint
17687,"I have got to lodge a customer complaint, help me",FEEDBACK,complaint
17688,i have got to file an complaint,FEEDBACK,complaint
17689,I want help filing a consumer complaint,FEEDBACK,complaint
17690,want assistance lodging a consumer claim against yur company,FEEDBACK,complaint
17691,help making a customer complaint against your business,FEEDBACK,complaint
17692,"I have got to file a bloody reclamation, will you help me?",FEEDBACK,complaint
17693,help me to lodge a consumer complaint,FEEDBACK,complaint
17694,I need to lodge a customer claim against your business,FEEDBACK,complaint
17695,want help filing a consumer cliam against your company,FEEDBACK,complaint
17696,"I am not happy with your work, help to file a reclamation",FEEDBACK,complaint
17697,how can I file a complaint against your organization?,FEEDBACK,complaint
17698,the experience with ur brand was bad file a claim,FEEDBACK,complaint
17699,help me to file a custoer complaint against ur company,FEEDBACK,complaint
17700,how can I file a customer complaint against your company?,FEEDBACK,complaint
17701,is it possible to make a complaint against your company?,FEEDBACK,complaint
17702,I don't know what to do to file a consumer reclamation,FEEDBACK,complaint
17703,i want help making a claim against u company,FEEDBACK,complaint
17704,I want help making a complaint against your organization,FEEDBACK,complaint
17705,I want to make a customer claim against your business,FEEDBACK,complaint
